time,temp_in,press_in,hum_in,time_measured,temp_out,press_out,hum_out,time_diff,temp_diff,press_diff,hum_diff,power,cost_window,cost_predict
2019/01/06 00:56:34,20.06,1037.66,56.419,2019/01/06 00:20:00,5.01,1037,80,0:36:34,15.05,0.66,-23.581,1911.35,0.022,5.31
2019/01/06 00:56:50,20.06,1037.66,56.517,2019/01/06 00:20:00,5.01,1037,80,0:36:50,15.05,0.66,-23.483,1911.35,0.022,5.31
2019/01/06 00:57:05,20.06,1037.65,56.7,2019/01/06 00:20:00,5.01,1037,80,0:37:05,15.05,0.65,-23.3,1911.35,0.022,5.31
2019/01/06 00:57:20,20.06,1037.66,56.715,2019/01/06 00:20:00,5.01,1037,80,0:37:20,15.05,0.66,-23.285,1911.35,0.022,5.31
2019/01/06 00:57:35,20.06,1037.66,56.728,2019/01/06 00:20:00,5.01,1037,80,0:37:35,15.05,0.66,-23.272,1911.35,0.022,5.31
2019/01/06 00:57:50,20.06,1037.65,56.76,2019/01/06 00:20:00,5.01,1037,80,0:37:50,15.05,0.65,-23.24,1911.35,0.022,5.31
2019/01/06 00:58:05,20.06,1037.64,56.636,2019/01/06 00:20:00,5.01,1037,80,0:38:05,15.05,0.64,-23.364,1911.35,0.022,5.31
2019/01/06 00:58:20,20.06,1037.64,56.544,2019/01/06 00:20:00,5.01,1037,80,0:38:20,15.05,0.64,-23.456,1911.35,0.022,5.31
2019/01/06 00:58:35,20.06,1037.64,56.551,2019/01/06 00:20:00,5.01,1037,80,0:38:35,15.05,0.64,-23.449,1911.35,0.022,5.31
2019/01/06 00:58:50,20.06,1037.64,56.642,2019/01/06 00:20:00,5.01,1037,80,0:38:50,15.05,0.64,-23.358,1911.35,0.022,5.31
2019/01/06 00:59:05,20.06,1037.63,56.662,2019/01/06 00:20:00,5.01,1037,80,0:39:05,15.05,0.63,-23.338,1911.35,0.022,5.31
2019/01/06 00:59:20,20.06,1037.64,56.223,2019/01/06 00:20:00,5.01,1037,80,0:39:20,15.05,0.64,-23.777,1911.35,0.022,5.31
2019/01/06 00:59:35,20.06,1037.63,56.334,2019/01/06 00:20:00,5.01,1037,80,0:39:35,15.05,0.63,-23.666,1911.35,0.022,5.31
2019/01/06 00:59:50,20.06,1037.63,56.7,2019/01/06 00:20:00,5.01,1037,80,0:39:50,15.05,0.63,-23.3,1911.35,0.022,5.31
2019/01/06 01:00:05,20.06,1037.63,56.839,2019/01/06 00:20:00,5.01,1037,80,0:40:05,15.05,0.63,-23.161,1911.35,0.022,5.31
2019/01/06 01:00:20,20.06,1037.62,56.721,2019/01/06 00:20:00,5.01,1037,80,0:40:20,15.05,0.62,-23.279,1911.35,0.022,5.31
2019/01/06 01:00:35,20.06,1037.62,56.877,2019/01/06 00:20:00,5.01,1037,80,0:40:35,15.05,0.62,-23.123,1911.35,0.022,5.31
2019/01/06 01:00:50,20.06,1037.62,56.99,2019/01/06 00:20:00,5.01,1037,80,0:40:50,15.05,0.62,-23.01,1911.35,0.022,5.31
2019/01/06 01:01:05,20.06,1037.62,56.791,2019/01/06 00:20:00,5.01,1037,80,0:41:05,15.05,0.62,-23.209,1911.35,0.022,5.31
2019/01/06 01:01:21,20.06,1037.62,56.576,2019/01/06 00:20:00,5.01,1037,80,0:41:21,15.05,0.62,-23.424,1911.35,0.022,5.31
2019/01/06 01:01:36,20.06,1037.62,56.694,2019/01/06 00:20:00,5.01,1037,80,0:41:36,15.05,0.62,-23.306,1911.35,0.022,5.31
2019/01/06 01:01:51,20.06,1037.62,56.949,2019/01/06 00:20:00,5.01,1037,80,0:41:51,15.05,0.62,-23.051,1911.35,0.022,5.31
2019/01/06 01:02:06,20.06,1037.62,56.858,2019/01/06 00:50:00,5.22,1037,86,0:12:06,14.84,0.62,-29.142,1884.68,0.024,5.28
2019/01/06 01:02:22,20.06,1037.62,56.839,2019/01/06 00:50:00,5.22,1037,86,0:12:22,14.84,0.62,-29.161,1884.68,0.022,5.24
2019/01/06 01:02:37,20.06,1037.63,56.911,2019/01/06 00:50:00,5.22,1037,86,0:12:37,14.84,0.63,-29.089,1884.68,0.022,5.24
2019/01/06 01:02:52,20.06,1037.62,56.491,2019/01/06 00:50:00,5.22,1037,86,0:12:52,14.84,0.62,-29.509,1884.68,0.022,5.24
2019/01/06 01:03:07,20.06,1037.61,56.525,2019/01/06 00:50:00,5.22,1037,86,0:13:07,14.84,0.61,-29.475,1884.68,0.022,5.24
2019/01/06 01:03:22,20.06,1037.62,56.595,2019/01/06 00:50:00,5.22,1037,86,0:13:22,14.84,0.62,-29.405,1884.68,0.022,5.24
2019/01/06 01:03:38,20.06,1037.62,56.687,2019/01/06 00:50:00,5.22,1037,86,0:13:38,14.84,0.62,-29.313,1884.68,0.022,5.24
2019/01/06 01:03:53,20.06,1037.62,56.791,2019/01/06 00:50:00,5.22,1037,86,0:13:53,14.84,0.62,-29.209,1884.68,0.022,5.24
2019/01/06 01:04:08,20.06,1037.61,56.747,2019/01/06 00:50:00,5.22,1037,86,0:14:08,14.84,0.61,-29.253,1884.68,0.022,5.24
2019/01/06 01:04:23,20.06,1037.61,56.734,2019/01/06 00:50:00,5.22,1037,86,0:14:23,14.84,0.61,-29.266,1884.68,0.022,5.24
2019/01/06 01:04:38,20.05,1037.58,56.687,2019/01/06 00:50:00,5.22,1037,86,0:14:38,14.83,0.58,-29.313,1883.41,0.022,5.24
2019/01/06 01:04:53,20.05,1037.58,56.8,2019/01/06 00:50:00,5.22,1037,86,0:14:53,14.83,0.58,-29.2,1883.41,0.022,5.24
2019/01/06 01:05:08,20.05,1037.58,56.87,2019/01/06 00:50:00,5.22,1037,86,0:15:08,14.83,0.58,-29.13,1883.41,0.022,5.24
2019/01/06 01:05:23,20.05,1037.59,57.016,2019/01/06 00:50:00,5.22,1037,86,0:15:23,14.83,0.59,-28.984,1883.41,0.022,5.24
2019/01/06 01:05:38,20.05,1037.6,57.146,2019/01/06 00:50:00,5.22,1037,86,0:15:38,14.83,0.6,-28.854,1883.41,0.022,5.24
2019/01/06 01:05:53,20.05,1037.59,57.317,2019/01/06 00:50:00,5.22,1037,86,0:15:53,14.83,0.59,-28.683,1883.41,0.022,5.24
2019/01/06 01:06:08,20.05,1037.59,57.548,2019/01/06 00:50:00,5.22,1037,86,0:16:08,14.83,0.59,-28.452,1883.41,0.022,5.24
2019/01/06 01:06:23,20.05,1037.6,57.621,2019/01/06 00:50:00,5.22,1037,86,0:16:23,14.83,0.6,-28.379,1883.41,0.022,5.24
2019/01/06 01:06:38,20.05,1037.61,57.462,2019/01/06 00:50:00,5.22,1037,86,0:16:38,14.83,0.61,-28.538,1883.41,0.022,5.24
2019/01/06 01:06:53,20.05,1037.61,57.37,2019/01/06 00:50:00,5.22,1037,86,0:16:53,14.83,0.61,-28.63,1883.41,0.022,5.24
2019/01/06 01:07:08,20.05,1037.62,57.456,2019/01/06 00:50:00,5.22,1037,86,0:17:08,14.83,0.62,-28.544,1883.41,0.022,5.24
2019/01/06 01:07:23,20.05,1037.63,57.573,2019/01/06 00:50:00,5.22,1037,86,0:17:23,14.83,0.63,-28.427,1883.41,0.022,5.24
2019/01/06 01:07:38,20.05,1037.62,57.697,2019/01/06 00:50:00,5.22,1037,86,0:17:38,14.83,0.62,-28.303,1883.41,0.022,5.24
2019/01/06 01:07:53,20.05,1037.63,57.494,2019/01/06 00:50:00,5.22,1037,86,0:17:53,14.83,0.63,-28.506,1883.41,0.022,5.24
2019/01/06 01:08:09,20.05,1037.64,57.513,2019/01/06 00:50:00,5.22,1037,86,0:18:09,14.83,0.64,-28.487,1883.41,0.022,5.24
2019/01/06 01:08:24,20.05,1037.64,57.259,2019/01/06 00:50:00,5.22,1037,86,0:18:24,14.83,0.64,-28.741,1883.41,0.022,5.24
2019/01/06 01:08:39,20.05,1037.63,57.317,2019/01/06 00:50:00,5.22,1037,86,0:18:39,14.83,0.63,-28.683,1883.41,0.022,5.24
2019/01/06 01:08:54,20.05,1037.62,57.513,2019/01/06 00:50:00,5.22,1037,86,0:18:54,14.83,0.62,-28.487,1883.41,0.022,5.24
2019/01/06 01:09:09,20.05,1037.61,57.777,2019/01/06 00:50:00,5.22,1037,86,0:19:09,14.83,0.61,-28.223,1883.41,0.022,5.24
2019/01/06 01:09:24,20.05,1037.61,57.869,2019/01/06 00:50:00,5.22,1037,86,0:19:24,14.83,0.61,-28.131,1883.41,0.022,5.24
2019/01/06 01:09:39,20.05,1037.61,57.869,2019/01/06 00:50:00,5.22,1037,86,0:19:39,14.83,0.61,-28.131,1883.41,0.022,5.24
2019/01/06 01:09:54,20.05,1037.61,57.996,2019/01/06 00:50:00,5.22,1037,86,0:19:54,14.83,0.61,-28.004,1883.41,0.022,5.24
2019/01/06 01:10:09,20.05,1037.61,57.983,2019/01/06 00:50:00,5.22,1037,86,0:20:09,14.83,0.61,-28.017,1883.41,0.022,5.24
2019/01/06 01:10:24,20.05,1037.61,58.034,2019/01/06 00:50:00,5.22,1037,86,0:20:24,14.83,0.61,-27.966,1883.41,0.022,5.24
2019/01/06 01:10:39,20.05,1037.62,58.145,2019/01/06 00:50:00,5.22,1037,86,0:20:39,14.83,0.62,-27.855,1883.41,0.022,5.24
2019/01/06 01:10:54,20.05,1037.61,58.139,2019/01/06 00:50:00,5.22,1037,86,0:20:54,14.83,0.61,-27.861,1883.41,0.022,5.24
2019/01/06 01:11:09,20.05,1037.62,58.187,2019/01/06 00:50:00,5.22,1037,86,0:21:09,14.83,0.62,-27.813,1883.41,0.022,5.24
2019/01/06 01:11:24,20.05,1037.64,58.266,2019/01/06 00:50:00,5.22,1037,86,0:21:24,14.83,0.64,-27.734,1883.41,0.022,5.24
2019/01/06 01:11:39,20.05,1037.65,57.114,2019/01/06 00:50:00,5.22,1037,86,0:21:39,14.83,0.65,-28.886,1883.41,0.022,5.24
2019/01/06 01:11:54,20.05,1037.66,56.551,2019/01/06 00:50:00,5.22,1037,86,0:21:54,14.83,0.66,-29.449,1883.41,0.022,5.24
2019/01/06 01:12:09,20.04,1037.66,56.259,2019/01/06 00:50:00,5.22,1037,86,0:22:09,14.82,0.66,-29.741,1882.14,0.03,5.23
2019/01/06 01:12:31,20.04,1037.67,56.023,2019/01/06 00:50:00,5.22,1037,86,0:22:31,14.82,0.67,-29.977,1882.14,0.022,5.23
2019/01/06 01:12:46,20.04,1037.68,56.057,2019/01/06 00:50:00,5.22,1037,86,0:22:46,14.82,0.68,-29.943,1882.14,0.022,5.23
2019/01/06 01:13:01,20.04,1037.68,56.495,2019/01/06 00:50:00,5.22,1037,86,0:23:01,14.82,0.68,-29.505,1882.14,0.022,5.23
2019/01/06 01:13:16,20.04,1037.68,56.815,2019/01/06 00:50:00,5.22,1037,86,0:23:16,14.82,0.68,-29.185,1882.14,0.022,5.23
2019/01/06 01:13:31,20.04,1037.68,57.077,2019/01/06 00:50:00,5.22,1037,86,0:23:31,14.82,0.68,-28.923,1882.14,0.022,5.23
2019/01/06 01:13:46,20.04,1037.69,57.517,2019/01/06 00:50:00,5.22,1037,86,0:23:46,14.82,0.69,-28.483,1882.14,0.022,5.23
2019/01/06 01:14:01,20.04,1037.68,57.845,2019/01/06 00:50:00,5.22,1037,86,0:24:01,14.82,0.68,-28.155,1882.14,0.022,5.23
2019/01/06 01:14:16,20.04,1037.68,58.089,2019/01/06 00:50:00,5.22,1037,86,0:24:16,14.82,0.68,-27.911,1882.14,0.022,5.23
2019/01/06 01:14:31,20.04,1037.67,58.003,2019/01/06 00:50:00,5.22,1037,86,0:24:31,14.82,0.67,-27.997,1882.14,0.022,5.23
2019/01/06 01:14:46,20.04,1037.67,57.984,2019/01/06 00:50:00,5.22,1037,86,0:24:46,14.82,0.67,-28.016,1882.14,0.022,5.23
2019/01/06 01:15:01,20.04,1037.67,58.122,2019/01/06 00:50:00,5.22,1037,86,0:25:01,14.82,0.67,-27.878,1882.14,0.022,5.23
2019/01/06 01:15:16,20.04,1037.68,58.222,2019/01/06 00:50:00,5.22,1037,86,0:25:16,14.82,0.68,-27.778,1882.14,0.022,5.23
2019/01/06 01:15:31,20.04,1037.69,58.315,2019/01/06 00:50:00,5.22,1037,86,0:25:31,14.82,0.69,-27.685,1882.14,0.022,5.23
2019/01/06 01:15:46,20.04,1037.69,58.341,2019/01/06 00:50:00,5.22,1037,86,0:25:46,14.82,0.69,-27.659,1882.14,0.022,5.23
2019/01/06 01:16:01,20.04,1037.69,58.315,2019/01/06 00:50:00,5.22,1037,86,0:26:01,14.82,0.69,-27.685,1882.14,0.022,5.23
2019/01/06 01:16:16,20.04,1037.69,58.446,2019/01/06 00:50:00,5.22,1037,86,0:26:16,14.82,0.69,-27.554,1882.14,0.022,5.23
2019/01/06 01:16:31,20.04,1037.7,58.42,2019/01/06 00:50:00,5.22,1037,86,0:26:31,14.82,0.7,-27.58,1882.14,0.022,5.23
2019/01/06 01:16:46,20.04,1037.7,58.399,2019/01/06 00:50:00,5.22,1037,86,0:26:46,14.82,0.7,-27.601,1882.14,0.022,5.23
2019/01/06 01:17:02,20.04,1037.7,58.379,2019/01/06 00:50:00,5.22,1037,86,0:27:02,14.82,0.7,-27.621,1882.14,0.022,5.23
2019/01/06 01:17:17,20.04,1037.71,58.399,2019/01/06 00:50:00,5.22,1037,86,0:27:17,14.82,0.71,-27.601,1882.14,0.022,5.23
2019/01/06 01:17:32,20.04,1037.71,58.42,2019/01/06 00:50:00,5.22,1037,86,0:27:32,14.82,0.71,-27.58,1882.14,0.022,5.23
2019/01/06 01:17:47,20.04,1037.72,58.472,2019/01/06 00:50:00,5.22,1037,86,0:27:47,14.82,0.72,-27.528,1882.14,0.022,5.23
2019/01/06 01:18:02,20.04,1037.69,58.506,2019/01/06 00:50:00,5.22,1037,86,0:28:02,14.82,0.69,-27.494,1882.14,0.022,5.23
2019/01/06 01:18:17,20.04,1037.69,58.485,2019/01/06 00:50:00,5.22,1037,86,0:28:17,14.82,0.69,-27.515,1882.14,0.022,5.23
2019/01/06 01:18:32,20.04,1037.69,58.491,2019/01/06 00:50:00,5.22,1037,86,0:28:32,14.82,0.69,-27.509,1882.14,0.022,5.23
2019/01/06 01:18:47,20.04,1037.69,58.558,2019/01/06 00:50:00,5.22,1037,86,0:28:47,14.82,0.69,-27.442,1882.14,0.022,5.23
2019/01/06 01:19:02,20.04,1037.69,58.532,2019/01/06 00:50:00,5.22,1037,86,0:29:02,14.82,0.69,-27.468,1882.14,0.022,5.23
2019/01/06 01:19:17,20.04,1037.71,58.525,2019/01/06 00:50:00,5.22,1037,86,0:29:17,14.82,0.71,-27.475,1882.14,0.022,5.23
2019/01/06 01:19:32,20.04,1037.72,58.538,2019/01/06 00:50:00,5.22,1037,86,0:29:32,14.82,0.72,-27.462,1882.14,0.022,5.23
2019/01/06 01:19:47,20.04,1037.72,58.583,2019/01/06 00:50:00,5.22,1037,86,0:29:47,14.82,0.72,-27.417,1882.14,0.022,5.23
2019/01/06 01:20:02,20.04,1037.72,58.571,2019/01/06 00:50:00,5.22,1037,86,0:30:02,14.82,0.72,-27.429,1882.14,0.022,5.23
2019/01/06 01:20:17,20.04,1037.72,58.545,2019/01/06 00:50:00,5.22,1037,86,0:30:17,14.82,0.72,-27.455,1882.14,0.022,5.23
2019/01/06 01:20:32,20.04,1037.73,58.532,2019/01/06 00:50:00,5.22,1037,86,0:30:32,14.82,0.73,-27.468,1882.14,0.022,5.23
2019/01/06 01:20:47,20.04,1037.73,58.532,2019/01/06 00:50:00,5.22,1037,86,0:30:47,14.82,0.73,-27.468,1882.14,0.022,5.23
2019/01/06 01:21:02,20.04,1037.73,58.599,2019/01/06 00:50:00,5.22,1037,86,0:31:02,14.82,0.73,-27.401,1882.14,0.022,5.23
2019/01/06 01:21:17,20.04,1037.72,58.519,2019/01/06 00:50:00,5.22,1037,86,0:31:17,14.82,0.72,-27.481,1882.14,0.022,5.23
2019/01/06 01:21:33,20.04,1037.72,58.281,2019/01/06 00:50:00,5.22,1037,86,0:31:33,14.82,0.72,-27.719,1882.14,0.022,5.23
2019/01/06 01:21:48,20.04,1037.71,57.727,2019/01/06 00:50:00,5.22,1037,86,0:31:48,14.82,0.71,-28.273,1882.14,0.022,5.23
2019/01/06 01:22:03,20.04,1037.71,57.308,2019/01/06 00:50:00,5.22,1037,86,0:32:03,14.82,0.71,-28.692,1882.14,0.022,5.23
2019/01/06 01:22:18,20.04,1037.71,57.137,2019/01/06 00:50:00,5.22,1037,86,0:32:18,14.82,0.71,-28.863,1882.14,0.023,5.23
2019/01/06 01:22:34,20.04,1037.7,57.032,2019/01/06 00:50:00,5.22,1037,86,0:32:34,14.82,0.7,-28.968,1882.14,0.022,5.23
2019/01/06 01:22:49,20.04,1037.7,56.808,2019/01/06 00:50:00,5.22,1037,86,0:32:49,14.82,0.7,-29.192,1882.14,0.022,5.23
2019/01/06 01:23:04,20.04,1037.7,56.802,2019/01/06 00:50:00,5.22,1037,86,0:33:04,14.82,0.7,-29.198,1882.14,0.022,5.23
2019/01/06 01:23:19,20.04,1037.71,56.84,2019/01/06 00:50:00,5.22,1037,86,0:33:19,14.82,0.71,-29.16,1882.14,0.022,5.23
2019/01/06 01:23:34,20.04,1037.7,56.966,2019/01/06 00:50:00,5.22,1037,86,0:33:34,14.82,0.7,-29.034,1882.14,0.022,5.23
2019/01/06 01:23:49,20.04,1037.7,57.162,2019/01/06 00:50:00,5.22,1037,86,0:33:49,14.82,0.7,-28.838,1882.14,0.022,5.23
2019/01/06 01:24:04,20.04,1037.7,57.124,2019/01/06 00:50:00,5.22,1037,86,0:34:04,14.82,0.7,-28.876,1882.14,0.022,5.23
2019/01/06 01:24:19,20.04,1037.7,56.938,2019/01/06 00:50:00,5.22,1037,86,0:34:19,14.82,0.7,-29.062,1882.14,0.022,5.23
2019/01/06 01:24:34,20.05,1037.7,56.968,2019/01/06 00:50:00,5.22,1037,86,0:34:34,14.83,0.7,-29.032,1883.41,0.022,5.23
2019/01/06 01:24:49,20.05,1037.69,56.911,2019/01/06 00:50:00,5.22,1037,86,0:34:49,14.83,0.69,-29.089,1883.41,0.022,5.24
2019/01/06 01:25:04,20.05,1037.68,56.905,2019/01/06 00:50:00,5.22,1037,86,0:35:04,14.83,0.68,-29.095,1883.41,0.022,5.24
2019/01/06 01:25:19,20.05,1037.68,57.009,2019/01/06 00:50:00,5.22,1037,86,0:35:19,14.83,0.68,-28.991,1883.41,0.022,5.24
2019/01/06 01:25:35,20.05,1037.68,57.206,2019/01/06 00:50:00,5.22,1037,86,0:35:35,14.83,0.68,-28.794,1883.41,0.022,5.24
2019/01/06 01:25:50,20.05,1037.67,57.377,2019/01/06 00:50:00,5.22,1037,86,0:35:50,14.83,0.67,-28.623,1883.41,0.022,5.24
2019/01/06 01:26:05,20.05,1037.67,57.161,2019/01/06 00:50:00,5.22,1037,86,0:36:05,14.83,0.67,-28.839,1883.41,0.022,5.24
2019/01/06 01:26:20,20.05,1037.68,56.655,2019/01/06 00:50:00,5.22,1037,86,0:36:20,14.83,0.68,-29.345,1883.41,0.022,5.24
2019/01/06 01:26:35,20.05,1037.67,56.374,2019/01/06 00:50:00,5.22,1037,86,0:36:35,14.83,0.67,-29.626,1883.41,0.022,5.24
2019/01/06 01:26:50,20.05,1037.66,56.406,2019/01/06 00:50:00,5.22,1037,86,0:36:50,14.83,0.66,-29.594,1883.41,0.022,5.24
2019/01/06 01:27:05,20.05,1037.65,56.602,2019/01/06 00:50:00,5.22,1037,86,0:37:05,14.83,0.65,-29.398,1883.41,0.022,5.24
2019/01/06 01:27:20,20.05,1037.64,56.721,2019/01/06 00:50:00,5.22,1037,86,0:37:20,14.83,0.64,-29.279,1883.41,0.022,5.24
2019/01/06 01:27:35,20.05,1037.64,56.44,2019/01/06 00:50:00,5.22,1037,86,0:37:35,14.83,0.64,-29.56,1883.41,0.022,5.24
2019/01/06 01:27:50,20.05,1037.64,56.538,2019/01/06 00:50:00,5.22,1037,86,0:37:50,14.83,0.64,-29.462,1883.41,0.022,5.24
2019/01/06 01:28:05,20.05,1037.63,56.544,2019/01/06 00:50:00,5.22,1037,86,0:38:05,14.83,0.63,-29.456,1883.41,0.022,5.24
2019/01/06 01:28:20,20.05,1037.64,56.687,2019/01/06 00:50:00,5.22,1037,86,0:38:20,14.83,0.64,-29.313,1883.41,0.022,5.24
2019/01/06 01:28:35,20.05,1037.64,56.943,2019/01/06 00:50:00,5.22,1037,86,0:38:35,14.83,0.64,-29.057,1883.41,0.022,5.24
2019/01/06 01:28:50,20.05,1037.65,56.839,2019/01/06 00:50:00,5.22,1037,86,0:38:50,14.83,0.65,-29.161,1883.41,0.022,5.24
2019/01/06 01:29:05,20.06,1037.67,56.877,2019/01/06 00:50:00,5.22,1037,86,0:39:05,14.84,0.67,-29.123,1884.68,0.022,5.24
2019/01/06 01:29:20,20.06,1037.67,56.721,2019/01/06 00:50:00,5.22,1037,86,0:39:20,14.84,0.67,-29.279,1884.68,0.022,5.24
2019/01/06 01:29:35,20.06,1037.68,56.368,2019/01/06 00:50:00,5.22,1037,86,0:39:35,14.84,0.68,-29.632,1884.68,0.022,5.24
2019/01/06 01:29:50,20.06,1037.67,56.602,2019/01/06 00:50:00,5.22,1037,86,0:39:50,14.84,0.67,-29.398,1884.68,0.022,5.24
2019/01/06 01:30:06,20.06,1037.66,56.708,2019/01/06 00:50:00,5.22,1037,86,0:40:06,14.84,0.66,-29.292,1884.68,0.022,5.24
2019/01/06 01:30:21,20.06,1037.66,56.877,2019/01/06 00:50:00,5.22,1037,86,0:40:21,14.84,0.66,-29.123,1884.68,0.022,5.24
2019/01/06 01:30:36,20.06,1037.66,56.968,2019/01/06 00:50:00,5.22,1037,86,0:40:36,14.84,0.66,-29.032,1884.68,0.022,5.24
2019/01/06 01:30:51,20.06,1037.66,57.212,2019/01/06 00:50:00,5.22,1037,86,0:40:51,14.84,0.66,-28.788,1884.68,0.022,5.24
2019/01/06 01:31:06,20.06,1037.67,57.199,2019/01/06 00:50:00,5.22,1037,86,0:41:06,14.84,0.67,-28.801,1884.68,0.022,5.24
2019/01/06 01:31:21,20.07,1037.67,56.882,2019/01/06 00:50:00,5.22,1037,86,0:41:21,14.85,0.67,-29.118,1885.95,0.022,5.24
2019/01/06 01:31:36,20.07,1037.68,56.986,2019/01/06 00:50:00,5.22,1037,86,0:41:36,14.85,0.68,-29.014,1885.95,0.022,5.24
2019/01/06 01:31:51,20.07,1037.68,57.084,2019/01/06 00:50:00,5.22,1037,86,0:41:51,14.85,0.68,-28.916,1885.95,0.022,5.24
2019/01/06 01:32:06,20.07,1037.67,57.229,2019/01/06 00:50:00,5.22,1037,86,0:42:06,14.85,0.67,-28.771,1885.95,0.022,5.24
2019/01/06 01:32:21,20.07,1037.67,57.268,2019/01/06 01:20:00,5.11,1037,86,0:12:21,14.96,0.67,-28.732,1899.92,0.023,5.26
2019/01/06 01:32:37,20.07,1037.67,57.131,2019/01/06 01:20:00,5.11,1037,86,0:12:37,14.96,0.67,-28.869,1899.92,0.022,5.28
2019/01/06 01:32:52,20.07,1037.67,57.112,2019/01/06 01:20:00,5.11,1037,86,0:12:52,14.96,0.67,-28.888,1899.92,0.022,5.28
2019/01/06 01:33:07,20.07,1037.67,57.17,2019/01/06 01:20:00,5.11,1037,86,0:13:07,14.96,0.67,-28.83,1899.92,0.022,5.28
2019/01/06 01:33:22,20.07,1037.67,57.315,2019/01/06 01:20:00,5.11,1037,86,0:13:22,14.96,0.67,-28.685,1899.92,0.022,5.28
2019/01/06 01:33:37,20.08,1037.7,57.426,2019/01/06 01:20:00,5.11,1037,86,0:13:37,14.97,0.7,-28.574,1901.19,0.022,5.28
2019/01/06 01:33:52,20.08,1037.71,57.473,2019/01/06 01:20:00,5.11,1037,86,0:13:52,14.97,0.71,-28.527,1901.19,0.022,5.29
2019/01/06 01:34:07,20.08,1037.72,57.354,2019/01/06 01:20:00,5.11,1037,86,0:14:07,14.97,0.72,-28.646,1901.19,0.022,5.29
2019/01/06 01:34:23,20.08,1037.72,57.106,2019/01/06 01:20:00,5.11,1037,86,0:14:23,14.97,0.72,-28.894,1901.19,0.022,5.29
2019/01/06 01:34:38,20.08,1037.72,57.059,2019/01/06 01:20:00,5.11,1037,86,0:14:38,14.97,0.72,-28.941,1901.19,0.022,5.29
2019/01/06 01:34:53,20.08,1037.72,57.078,2019/01/06 01:20:00,5.11,1037,86,0:14:53,14.97,0.72,-28.922,1901.19,0.022,5.29
2019/01/06 01:35:08,20.08,1037.72,57.189,2019/01/06 01:20:00,5.11,1037,86,0:15:08,14.97,0.72,-28.811,1901.19,0.022,5.29
2019/01/06 01:35:23,20.08,1037.72,57.42,2019/01/06 01:20:00,5.11,1037,86,0:15:23,14.97,0.72,-28.58,1901.19,0.022,5.29
2019/01/06 01:35:38,20.08,1037.71,57.557,2019/01/06 01:20:00,5.11,1037,86,0:15:38,14.97,0.71,-28.443,1901.19,0.022,5.29
2019/01/06 01:35:53,20.08,1037.71,57.465,2019/01/06 01:20:00,5.11,1037,86,0:15:53,14.97,0.71,-28.535,1901.19,0.022,5.29
2019/01/06 01:36:08,20.09,1037.71,57.403,2019/01/06 01:20:00,5.11,1037,86,0:16:08,14.98,0.71,-28.597,1902.46,0.022,5.29
2019/01/06 01:36:23,20.09,1037.71,57.476,2019/01/06 01:20:00,5.11,1037,86,0:16:23,14.98,0.71,-28.524,1902.46,0.022,5.29
2019/01/06 01:36:38,20.09,1037.71,57.596,2019/01/06 01:20:00,5.11,1037,86,0:16:38,14.98,0.71,-28.404,1902.46,0.022,5.29
2019/01/06 01:36:53,20.09,1037.71,57.602,2019/01/06 01:20:00,5.11,1037,86,0:16:53,14.98,0.71,-28.398,1902.46,0.022,5.29
2019/01/06 01:37:08,20.09,1037.71,57.523,2019/01/06 01:20:00,5.11,1037,86,0:17:08,14.98,0.71,-28.477,1902.46,0.022,5.29
2019/01/06 01:37:23,20.09,1037.71,57.529,2019/01/06 01:20:00,5.11,1037,86,0:17:23,14.98,0.71,-28.471,1902.46,0.022,5.29
2019/01/06 01:37:38,20.09,1037.71,57.377,2019/01/06 01:20:00,5.11,1037,86,0:17:38,14.98,0.71,-28.623,1902.46,0.022,5.29
2019/01/06 01:37:53,20.09,1037.71,57.326,2019/01/06 01:20:00,5.11,1037,86,0:17:53,14.98,0.71,-28.674,1902.46,0.022,5.29
2019/01/06 01:38:08,20.09,1037.7,57.234,2019/01/06 01:20:00,5.11,1037,86,0:18:08,14.98,0.7,-28.766,1902.46,0.022,5.29
2019/01/06 01:38:23,20.1,1037.73,57.1,2019/01/06 01:20:00,5.11,1037,86,0:18:23,14.99,0.73,-28.9,1903.73,0.022,5.29
2019/01/06 01:38:38,20.1,1037.72,57.256,2019/01/06 01:20:00,5.11,1037,86,0:18:38,14.99,0.72,-28.744,1903.73,0.022,5.29
2019/01/06 01:38:53,20.1,1037.72,57.192,2019/01/06 01:20:00,5.11,1037,86,0:18:53,14.99,0.72,-28.808,1903.73,0.022,5.29
2019/01/06 01:39:08,20.1,1037.71,57.348,2019/01/06 01:20:00,5.11,1037,86,0:19:08,14.99,0.71,-28.652,1903.73,0.022,5.29
2019/01/06 01:39:24,20.1,1037.71,57.421,2019/01/06 01:20:00,5.11,1037,86,0:19:24,14.99,0.71,-28.579,1903.73,0.022,5.29
2019/01/06 01:39:39,20.1,1037.7,57.474,2019/01/06 01:20:00,5.11,1037,86,0:19:39,14.99,0.7,-28.526,1903.73,0.022,5.29
2019/01/06 01:39:54,20.1,1037.69,57.427,2019/01/06 01:20:00,5.11,1037,86,0:19:54,14.99,0.69,-28.573,1903.73,0.022,5.29
2019/01/06 01:40:09,20.1,1037.69,57.434,2019/01/06 01:20:00,5.11,1037,86,0:20:09,14.99,0.69,-28.566,1903.73,0.022,5.29
